month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,,
May,15,camp 1,Low,240 x 400,mno,1595,0.3844,4,0.756,0,0,,
May,15,camp 1,Medium,240 x 400,def,4198,1.294,11,2.0791,1,71.0411,,
May,15,camp 1,Medium,240 x 400,ghi,11293,9.2657,311,58.7858,65,4273.9213,,
May,15,camp 1,Medium,240 x 400,jkl,2284,1.1061,5,0.945,2,177.7379,,
May,15,camp 1,Medium,240 x 400,mno,12241,9.3004,75,14.1783,10,893.0337,,
May,15,camp 1,High,300 x 250,abc,19,0.033,0,0,0,0,,
May,15,camp 1,High,300 x 250,def,37937,32.5045,143,27,117,5848.2096,,
May,15,camp 1,High,300 x 250,ghi,63626,44.644,807,152,344,16824.1984,,
May,15,camp 1,High,300 x 250,jkl,2855,1.6227,6,1,0,0,,
May,15,camp 1,High,300 x 250,mno,302740,384.4477,1624,307,1113,54243.9926,,
May,15,camp 1,Low,300 x 250,def,321,0.0775,1,0.189,0,0,,
May,15,camp 1,Low,300 x 250,ghi,145,0.088,6,1.134,0,0,,
May,15,camp 1,Low,300 x 250,jkl,16,0.0106,0,0,0,0,,
May,15,camp 1,Low,300 x 250,mno,3282,0.8677,8,1.512,0,0,,
May,15,camp 1,Medium,300 x 250,def,3432,1.967,20,3.7802,5,49.3589,,
May,15,camp 1,Medium,300 x 250,ghi,2266,1.4407,51,9.6404,6,189.1626,,
May,15,camp 1,Medium,300 x 250,jkl,198,0.1096,1,0.189,0,0,,
May,15,camp 1,Medium,300 x 250,mno,30482,19.1326,203,38.3726,25,878.9382,,
May,15,camp 1,High,468 x 60,def,1232,0.4138,0,0,0,0,,
May,15,camp 1,High,468 x 60,ghi,932,0.3775,2,0,8,353.7343,,
May,15,camp 1,High,468 x 60,jkl,9,0.006,0,0,0,0,,
May,15,camp 1,High,468 x 60,mno,4587,2.0933,2,0,0,0,,
May,15,camp 1,Low,468 x 60,def,36,0.0022,0,0,0,0,,
May,15,camp 1,Low,468 x 60,mno,39,0.001,0,0,0,0,,
May,15,camp 1,Medium,468 x 60,def,105,0.0126,0,0,0,0,,
May,15,camp 1,Medium,468 x 60,ghi,35,0.0141,0,0,0,0,,
May,15,camp 1,Medium,468 x 60,jkl,1,0.0006,0,0,0,0,,
May,15,camp 1,Medium,468 x 60,mno,475,0.1029,2,0.378,0,0,,
May,15,camp 1,High,580 x 400,mno,41007,105.6023,480,90,328,22104.004,,
May,15,camp 1,Low,580 x 400,mno,485,0.2712,4,0.756,0,0,,
May,15,camp 1,Medium,580 x 400,mno,3678,4.9349,53,10.0201,6,557.3584,,
May,15,camp 1,High,670 x 90,def,4855,6.4931,42,8,18,522.8318,,
May,15,camp 1,High,670 x 90,ghi,13995,11.9754,72,13,24,1555.736,,
May,15,camp 1,High,670 x 90,jkl,383,0.2324,4,0,0,0,,
May,15,camp 1,High,670 x 90,mno,17539,20.9511,90,17,69,3741.3616,,
May,15,camp 1,Low,670 x 90,def,56,0.0121,0,0,0,0,,
May,15,camp 1,Low,670 x 90,ghi,20,0.011,0,0,0,0,,
May,15,camp 1,Low,670 x 90,mno,184,0.0407,1,0.189,0,0,,
May,15,camp 1,Medium,670 x 90,def,464,0.2891,6,1.134,0,0,,
May,15,camp 1,Medium,670 x 90,ghi,531,0.3568,0,0,0,0,,
May,15,camp 1,Medium,670 x 90,jkl,19,0.0102,0,0,0,0,,
May,15,camp 1,Medium,670 x 90,mno,1523,0.6916,21,3.9692,1,266.7487,,
May,15,camp 1,High,728 x 90,abc,32,0.0486,0,0,0,0,,
May,15,camp 1,High,728 x 90,def,66208,55.3284,244,46,140,6870.1839,,
May,15,camp 1,High,728 x 90,ghi,198530,247.1505,1733,327,1099,50811.9346,,
May,15,camp 1,High,728 x 90,jkl,9366,3.6443,57,10,26,1037.6847,,
May,15,camp 1,High,728 x 90,mno,290071,241.6224,807,152,637,35148.0894,,
May,15,camp 1,High,728 x 90,#N/A,21,0.0168,0,0,0,0,,
May,15,camp 1,Low,728 x 90,def,669,0.1212,3,0.567,0,0,,
May,15,camp 1,Low,728 x 90,ghi,244,0.2295,2,0.378,1,228.6764,,
May,15,camp 1,Low,728 x 90,jkl,61,0.0202,0,0,0,0,,
May,15,camp 1,Low,728 x 90,mno,3345,0.7711,5,0.945,0,0,,
May,15,camp 1,Medium,728 x 90,def,6491,2.9421,33,6.2373,5,92.1294,,
May,15,camp 1,Medium,728 x 90,ghi,6460,6.9178,108,20.414,8,284.973,,
May,15,camp 1,Medium,728 x 90,jkl,804,0.3058,7,1.323,1,11.0166,,
May,15,camp 1,Medium,728 x 90,mno,29602,12.9572,120,22.6846,33,1827.6032,,
May,15,camp 1,High,800 x 250,mno,6,0.0369,0,0,0,0,,
May,15,camp 1,Medium,800 x 250,mno,5,0.0015,0,0,0,0,,
May,15,camp 3,High,160 x 600,def,1544,0.2204,4,0.216,0,0,,
May,15,camp 3,High,160 x 600,ghi,79,0.0356,0,0,0,0,,
May,15,camp 3,High,160 x 600,mno,14725,3.3189,36,1.9443,8,1456.2944,,
May,15,camp 3,Low,160 x 600,abc,1,0.0007,0,0,0,0,,
May,15,camp 3,Low,160 x 600,def,3027,0.081,3,0.162,0,0,,
May,15,camp 3,Low,160 x 600,ghi,46,0.0164,8,0.432,0,0,,
May,15,camp 3,Low,160 x 600,mno,16345,0.6795,58,3.1326,0,0,,
May,15,camp 3,Medium,160 x 600,def,5741,0.2791,9,0.486,0,0,,
May,15,camp 3,Medium,160 x 600,ghi,214,0.0517,0,0,0,0,,
May,15,camp 3,Medium,160 x 600,mno,36376,2.9243,175,9.4507,9,611.3855,,
May,15,camp 3,High,240 x 400,def,4058,0.7262,12,0.648,0,0,,
May,15,camp 3,High,240 x 400,ghi,3820,3.0453,27,1.458,7,837.6029,,
May,15,camp 3,High,240 x 400,jkl,2191,1.0753,2,0.108,0,0,,
May,15,camp 3,High,240 x 400,mno,14686,3.6579,33,1.7825,1,35.9217,,
May,15,camp 3,Low,240 x 400,def,2092,0.1573,7,0.378,0,0,,
May,15,camp 3,Low,240 x 400,ghi,887,0.6753,10,0.54,0,0,,
May,15,camp 3,Low,240 x 400,jkl,76,0.0414,2,0.108,0,0,,
May,15,camp 3,Low,240 x 400,mno,9879,0.3291,16,0.864,0,0,,
May,15,camp 3,Medium,240 x 400,def,5609,0.5795,19,1.026,0,0,,
May,15,camp 3,Medium,240 x 400,ghi,2926,2.257,47,2.5381,0,0,,
May,15,camp 3,Medium,240 x 400,jkl,475,0.2439,3,0.162,0,0,,
May,15,camp 3,Medium,240 x 400,mno,21033,1.3753,98,5.2925,1,418.4086,,
May,15,camp 3,High,300 x 250,def,2625,0.7065,17,0.9193,3,95.9071,,
May,15,camp 3,High,300 x 250,ghi,968,0.6111,17,0.918,1,123.7213,,
May,15,camp 3,High,300 x 250,jkl,77,0.0447,0,0,0,0,,
May,15,camp 3,High,300 x 250,mno,26833,7.4986,120,6.4809,12,724.1815,,
May,15,camp 3,Low,300 x 250,def,5784,0.2477,43,2.3221,0,0,,
May,15,camp 3,Low,300 x 250,ghi,481,0.279,15,0.81,0,0,,
May,15,camp 3,Low,300 x 250,jkl,1,0.0002,0,0,0,0,,
May,15,camp 3,Low,300 x 250,mno,30350,1.0519,82,4.4285,0,0,,
May,15,camp 3,Medium,300 x 250,abc,2,0.005,0,0,0,0,,
May,15,camp 3,Medium,300 x 250,def,8931,0.692,101,5.455,0,0,,
May,15,camp 3,Medium,300 x 250,ghi,1302,0.7491,37,1.9981,0,0,,
May,15,camp 3,Medium,300 x 250,jkl,11,0.0041,0,0,0,0,,
May,15,camp 3,Medium,300 x 250,mno,61547,4.194,324,17.5007,6,323.9389,,
May,15,camp 3,High,468 x 60,def,68,0.0098,0,0,0,0,,
May,15,camp 3,High,468 x 60,ghi,3,0.0012,0,0,0,0,,
May,15,camp 3,High,468 x 60,mno,361,0.0194,1,0.054,0,0,,
May,15,camp 3,Low,468 x 60,def,23,0.0022,0,0,0,0,,
May,15,camp 3,Low,468 x 60,ghi,5,0.002,0,0,0,0,,
May,15,camp 3,Low,468 x 60,mno,303,0.0035,0,0,0,0,,
May,15,camp 3,Medium,468 x 60,def,90,0.0075,0,0,0,0,,
May,15,camp 3,Medium,468 x 60,ghi,9,0.0036,0,0,0,0,,
May,15,camp 3,Medium,468 x 60,mno,1152,0.0127,0,0,0,0,,
May,15,camp 3,High,580 x 400,mno,3957,2.0916,27,1.458,0,0,,
May,15,camp 3,Low,580 x 400,mno,3648,0.3271,49,2.6461,0,0,,
May,15,camp 3,Medium,580 x 400,mno,7153,1.0392,106,5.7245,1,52.0747,,
May,15,camp 3,High,670 x 90,def,416,0.0994,2,0.108,0,0,,
May,15,camp 3,High,670 x 90,ghi,99,0.1032,0,0,0,0,,
May,15,camp 3,High,670 x 90,jkl,9,0.0055,0,0,0,0,,
May,15,camp 3,High,670 x 90,mno,1149,0.2701,2,0.108,0,0,,
May,15,camp 3,Low,670 x 90,def,2062,0.0462,6,0.324,0,0,,
May,15,camp 3,Low,670 x 90,ghi,20,0.036,0,0,0,0,,
May,15,camp 3,Low,670 x 90,jkl,1,0.0003,0,0,0,0,,
May,15,camp 3,Low,670 x 90,mno,909,0.0183,1,0.054,0,0,,
May,15,camp 3,Medium,670 x 90,def,2925,0.1119,7,0.378,0,0,,
May,15,camp 3,Medium,670 x 90,ghi,62,0.0828,0,0,0,0,,
May,15,camp 3,Medium,670 x 90,jkl,7,0.0035,0,0,0,0,,
May,15,camp 3,Medium,670 x 90,mno,2505,0.1225,7,0.378,0,0,,
May,15,camp 3,High,728 x 90,def,4373,0.8402,13,0.702,0,0,,
May,15,camp 3,High,728 x 90,ghi,1073,1.0183,9,0.486,1,50.1689,,
May,15,camp 3,High,728 x 90,jkl,617,0.2132,0,0,0,0,,
May,15,camp 3,High,728 x 90,mno,18191,3.8699,26,1.4043,2,360.1682,,
May,15,camp 3,High,728 x 90,#N/A,2,0.0016,0,0,0,0,,
May,15,camp 3,Low,728 x 90,def,2469,0.1735,6,0.324,0,0,,
May,15,camp 3,Low,728 x 90,ghi,219,0.1866,0,0,0,0,,
May,15,camp 3,Low,728 x 90,jkl,20,0.0047,0,0,0,0,,
May,15,camp 3,Low,728 x 90,mno,18374,0.4572,43,2.3221,0,0,,
May,15,camp 3,Low,728 x 90,#N/A,2,0.0016,0,0,0,0,,
May,15,camp 3,Medium,728 x 90,abc,3,0.0035,0,0,0,0,,
May,15,camp 3,Medium,728 x 90,def,8118,0.7691,47,2.54,0,0,,
May,15,camp 3,Medium,728 x 90,ghi,877,0.6226,10,0.54,1,388.5394,,
May,15,camp 3,Medium,728 x 90,jkl,211,0.0589,4,0.216,0,0,,
May,15,camp 3,Medium,728 x 90,mno,41622,1.8954,140,7.5614,0,0,,
May,15,camp 3,High,800 x 250,mno,1,0.0013,0,0,0,0,,
May,15,camp 3,Medium,800 x 250,mno,2,0.0007,0,0,0,0,,
May,16,camp 1,High,160 x 600,abc,6,0.0082,0,0,0,0,,
May,16,camp 1,High,160 x 600,def,19189,17.3022,134,25,21,1443.5805,,
May,16,camp 1,High,160 x 600,ghi,17091,27.0757,106,20,40,1349.0222,,
May,16,camp 1,High,160 x 600,mno,204266,237.8715,1567,297,1075,53469.4113,,
May,16,camp 1,Low,160 x 600,def,335,0.0425,0,0,0,0,,
May,16,camp 1,Low,160 x 600,ghi,48,0.0341,0,0,0,0,,
May,16,camp 1,Low,160 x 600,mno,2740,0.6912,18,3.4221,2,32.5101,,
May,16,camp 1,Medium,160 x 600,def,2328,1.0195,10,1.8985,1,7.6346,,
May,16,camp 1,Medium,160 x 600,ghi,740,0.7114,15,2.8477,5,189.4435,,
May,16,camp 1,Medium,160 x 600,mno,23588,13.0382,207,39.2978,28,1190.7738,,
May,16,camp 1,High,240 x 400,def,42500,35.8968,225,42,70,6009.915,,
May,16,camp 1,High,240 x 400,ghi,337337,298.1064,6339,1203,2658,140121.054,,
May,16,camp 1,High,240 x 400,jkl,54327,27.7446,449,85,204,10427.802,,
May,16,camp 1,High,240 x 400,mno,181368,220.5048,993,188,635,25810.5437,,
May,16,camp 1,Low,240 x 400,def,606,0.1567,2,0.3797,0,0,,
May,16,camp 1,Low,240 x 400,ghi,1182,0.9038,29,5.5056,6,563.0553,,
May,16,camp 1,Low,240 x 400,jkl,380,0.1953,1,0.1898,0,0,,
May,16,camp 1,Low,240 x 400,mno,2284,0.4677,4,0.7594,0,0,,
May,16,camp 1,Medium,240 x 400,def,4027,1.9412,44,8.3547,2,71.1234,,
May,16,camp 1,Medium,240 x 400,ghi,18585,15.0094,563,106.8883,73,3974.6124,,
May,16,camp 1,Medium,240 x 400,jkl,3647,1.8763,37,7.0244,3,50.0662,,
May,16,camp 1,Medium,240 x 400,mno,16494,9.292,123,23.352,23,995.7561,,
May,16,camp 1,High,300 x 250,abc,40,0.0376,0,0,0,0,,
May,16,camp 1,High,300 x 250,def,43943,36.3597,188,35,110,6149.1988,,
May,16,camp 1,High,300 x 250,ghi,64678,45.7472,865,164,433,23310.4758,,
May,16,camp 1,High,300 x 250,jkl,8776,5.4229,44,8,24,1932.9068,,
May,16,camp 1,High,300 x 250,mno,374149,476.7016,2280,432,1475,79175.4629,,
May,16,camp 1,Low,300 x 250,def,445,0.1126,2,0.3797,0,0,,
May,16,camp 1,Low,300 x 250,ghi,184,0.1119,5,0.9492,0,0,,
May,16,camp 1,Low,300 x 250,jkl,23,0.0151,0,0,0,0,,
May,16,camp 1,Low,300 x 250,mno,4205,1.2981,17,3.2274,0,0,,
May,16,camp 1,Medium,300 x 250,def,4480,2.4176,27,5.1268,29,499.7426,,
May,16,camp 1,Medium,300 x 250,ghi,2283,1.449,104,19.7448,17,1086.1302,,
May,16,camp 1,Medium,300 x 250,jkl,689,0.4063,5,0.9492,0,0,,
May,16,camp 1,Medium,300 x 250,mno,40311,26.0831,325,61.7035,66,3116.3117,,
May,16,camp 1,High,468 x 60,def,1533,0.5186,2,0,1,89.1347,,
May,16,camp 1,High,468 x 60,ghi,1164,0.4735,2,0,1,122.7789,,
May,16,camp 1,High,468 x 60,jkl,16,0.0107,0,0,0,0,,
May,16,camp 1,High,468 x 60,mno,5278,2.0919,12,2,0,0,,
May,16,camp 1,Low,468 x 60,def,5,0.0003,0,0,0,0,,
May,16,camp 1,Low,468 x 60,mno,67,0.0086,0,0,0,0,,
May,16,camp 1,Medium,468 x 60,def,192,0.0331,1,0.1898,0,0,,
May,16,camp 1,Medium,468 x 60,ghi,60,0.0244,0,0,0,0,,
May,16,camp 1,Medium,468 x 60,mno,662,0.0896,1,0.1898,0,0,,
May,16,camp 1,High,580 x 400,mno,47659,124.5157,656,124,392,21051.0333,,
May,16,camp 1,Low,580 x 400,mno,472,0.289,7,1.3289,0,0,,
May,16,camp 1,Medium,580 x 400,mno,4604,5.7635,70,13.2899,7,490.684,,
May,16,camp 1,High,670 x 90,def,5818,7.5762,43,8,24,1404.336,,
May,16,camp 1,High,670 x 90,ghi,17933,13.94,113,21,56,3165.7491,,
May,16,camp 1,High,670 x 90,jkl,382,0.2817,3,0,5,791.4724,,
May,16,camp 1,High,670 x 90,mno,19919,24.9277,134,25,46,2969.9616,,
May,16,camp 1,Low,670 x 90,def,44,0.0133,0,0,0,0,,
May,16,camp 1,Low,670 x 90,ghi,33,0.0238,0,0,0,0,,
May,16,camp 1,Low,670 x 90,jkl,1,0.0003,0,0,0,0,,
May,16,camp 1,Low,670 x 90,mno,275,0.0735,0,0,0,0,,
May,16,camp 1,Medium,670 x 90,def,580,0.3984,6,1.1391,0,0,,
May,16,camp 1,Medium,670 x 90,ghi,639,0.4395,9,1.7086,0,0,,
May,16,camp 1,Medium,670 x 90,jkl,51,0.0319,0,0,0,0,,
May,16,camp 1,Medium,670 x 90,mno,1909,1.0517,8,1.5188,1,19.7986,,
May,16,camp 1,High,728 x 90,abc,34,0.0492,0,0,0,0,,
May,16,camp 1,High,728 x 90,def,80216,64.7999,308,58,217,8807.1744,,
May,16,camp 1,High,728 x 90,ghi,244861,301.4423,2730,518,1405,69508.5468,,
May,16,camp 1,High,728 x 90,jkl,21666,8.254,123,23,75,4843.6402,,
May,16,camp 1,High,728 x 90,mno,367338,308.8547,1528,290,874,45195.6734,,
May,16,camp 1,High,728 x 90,#N/A,1,0.0008,0,0,0,0,,
May,16,camp 1,Low,728 x 90,def,828,0.1748,5,0.9492,0,0,,
May,16,camp 1,Low,728 x 90,ghi,425,0.4398,8,1.5188,1,5.5056,,
May,16,camp 1,Low,728 x 90,jkl,164,0.0597,1,0.1898,0,0,,
May,16,camp 1,Low,728 x 90,mno,4588,1.061,15,2.8477,2,62.5692,,
May,16,camp 1,Medium,728 x 90,def,8459,4.2778,58,11.0113,21,1761.9466,,
May,16,camp 1,Medium,728 x 90,ghi,9885,10.5222,164,31.1354,20,1101.8235,,
May,16,camp 1,Medium,728 x 90,jkl,1866,0.6911,13,2.468,2,197.3629,,
May,16,camp 1,Medium,728 x 90,mno,39253,18.8695,278,52.7809,34,1547.1116,,
May,16,camp 1,High,800 x 250,ghi,1,0.016,0,0,0,0,,
May,16,camp 1,High,800 x 250,mno,2,0.0069,0,0,0,0,,
May,16,camp 1,Medium,800 x 250,mno,1,0.0018,0,0,0,0,,
May,16,camp 3,High,160 x 600,def,2142,0.3507,3,0.1627,1,33.8882,,
May,16,camp 3,High,160 x 600,ghi,127,0.0457,0,0,0,0,,
May,16,camp 3,High,160 x 600,mno,20947,5.0665,49,2.6579,2,107.1162,,
May,16,camp 3,Low,160 x 600,abc,1,0.0007,0,0,0,0,,
May,16,camp 3,Low,160 x 600,def,3204,0.1,5,0.2712,4,381.5855,,
May,16,camp 3,Low,160 x 600,ghi,65,0.026,0,0,0,0,,
May,16,camp 3,Low,160 x 600,mno,23810,1.1271,52,2.8206,10,488.1865,,
May,16,camp 3,Medium,160 x 600,def,6981,0.4346,28,1.5188,0,0,,
May,16,camp 3,Medium,160 x 600,ghi,411,0.0923,2,0.1084,0,0,,
May,16,camp 3,Medium,160 x 600,mno,53118,4.9798,303,16.4356,0,0,,
May,16,camp 3,High,240 x 400,def,4250,0.9456,12,0.6509,1,52.9139,,
May,16,camp 3,High,240 x 400,ghi,7163,5.6206,68,3.6886,6,1123.4359,,
May,16,camp 3,High,240 x 400,jkl,4056,2.0583,23,1.2475,3,475.1004,,
May,16,camp 3,High,240 x 400,mno,22546,5.2029,57,3.0919,7,673.4122,,
May,16,camp 3,Low,240 x 400,def,3089,0.252,5,0.2712,0,0,,
May,16,camp 3,Low,240 x 400,ghi,1703,1.3135,8,0.4339,0,0,,
May,16,camp 3,Low,240 x 400,jkl,204,0.1109,0,0,0,0,,
May,16,camp 3,Low,240 x 400,mno,14401,0.5362,24,1.3018,0,0,,
May,16,camp 3,Medium,240 x 400,def,7624,0.8156,49,2.658,0,0,,
May,16,camp 3,Medium,240 x 400,ghi,5887,4.5184,104,5.6415,1,40.8195,,
May,16,camp 3,Medium,240 x 400,jkl,1205,0.6538,30,1.6272,0,0,,
May,16,camp 3,Medium,240 x 400,mno,34318,2.4924,132,7.1601,0,0,,
May,16,camp 3,High,300 x 250,def,3472,0.9185,20,1.0849,0,0,,
May,16,camp 3,High,300 x 250,ghi,981,0.6333,14,0.7595,0,0,,
May,16,camp 3,High,300 x 250,jkl,256,0.1629,2,0.1084,1,71.6413,,
May,16,camp 3,High,300 x 250,mno,34001,10.05,116,6.2923,27,2190.4272,,
May,16,camp 3,Low,300 x 250,abc,1,0.0008,0,0,0,0,,
May,16,camp 3,Low,300 x 250,def,8444,0.3222,44,2.3868,0,0,,
May,16,camp 3,Low,300 x 250,ghi,396,0.2419,8,0.4339,2,611.3587,,
May,16,camp 3,Low,300 x 250,mno,41962,1.878,153,8.3,0,0,,
May,16,camp 3,Medium,300 x 250,abc,1,0.0008,0,0,0,0,,
May,16,camp 3,Medium,300 x 250,def,12188,0.9308,121,6.5636,0,0,,
May,16,camp 3,Medium,300 x 250,ghi,1145,0.6714,49,2.6581,1,60.2016,,
May,16,camp 3,Medium,300 x 250,jkl,16,0.0056,0,0,0,0,,
May,16,camp 3,Medium,300 x 250,mno,83548,7.0267,402,21.8055,7,585.0477,,
May,16,camp 3,High,468 x 60,def,95,0.0151,0,0,0,0,,
May,16,camp 3,High,468 x 60,ghi,5,0.002,0,0,0,0,,
May,16,camp 3,High,468 x 60,jkl,1,0.0006,0,0,0,0,,
May,16,camp 3,High,468 x 60,mno,406,0.0184,1,0.0542,1,62.8404,,
May,16,camp 3,Low,468 x 60,def,33,0.0034,0,0,0,0,,
May,16,camp 3,Low,468 x 60,ghi,4,0.0016,0,0,0,0,,
May,16,camp 3,Low,468 x 60,mno,414,0.0037,0,0,0,0,,
May,16,camp 3,Medium,468 x 60,def,127,0.0092,0,0,0,0,,
May,16,camp 3,Medium,468 x 60,ghi,14,0.0056,0,0,0,0,,
May,16,camp 3,Medium,468 x 60,mno,1568,0.0187,2,0.1084,0,0,,
May,16,camp 3,High,580 x 400,mno,5248,2.9172,34,1.8442,3,106.6552,,
May,16,camp 3,Low,580 x 400,mno,4209,0.4043,33,1.79,0,0,,
May,16,camp 3,Medium,580 x 400,mno,8923,1.5673,151,8.1908,0,0,,
May,16,camp 3,High,670 x 90,def,557,0.1251,2,0.1084,4,1047.3906,,
May,16,camp 3,High,670 x 90,ghi,153,0.1631,2,0.1084,3,200.7802,,
May,16,camp 3,High,670 x 90,jkl,33,0.0216,0,0,0,0,,
May,16,camp 3,High,670 x 90,mno,1457,0.3566,4,0.2169,0,0,,
May,16,camp 3,Low,670 x 90,def,2276,0.0545,6,0.3254,0,0,,
May,16,camp 3,Low,670 x 90,ghi,41,0.0583,0,0,0,0,,
May,16,camp 3,Low,670 x 90,jkl,2,0.0007,0,0,0,0,,
May,16,camp 3,Low,670 x 90,mno,1295,0.028,2,0.1084,0,0,,
May,16,camp 3,Medium,670 x 90,def,3374,0.1403,11,0.5966,0,0,,
May,16,camp 3,Medium,670 x 90,ghi,95,0.1325,0,0,0,0,,
May,16,camp 3,Medium,670 x 90,jkl,18,0.0072,0,0,0,0,,
May,16,camp 3,Medium,670 x 90,mno,3147,0.1643,11,0.5966,0,0,,
May,16,camp 3,High,728 x 90,def,6367,1.2539,16,0.8678,1,34.2408,,
May,16,camp 3,High,728 x 90,ghi,1754,1.6088,11,0.5966,10,1650.2061,,
May,16,camp 3,High,728 x 90,jkl,1209,0.4421,1,0.0542,0,0,,
May,16,camp 3,High,728 x 90,mno,25864,6.1793,43,2.3324,5,488.9052,,
May,16,camp 3,Low,728 x 90,def,3340,0.2631,17,0.9221,0,0,,
May,16,camp 3,Low,728 x 90,ghi,377,0.3013,3,0.1627,0,0,,
May,16,camp 3,Low,728 x 90,jkl,31,0.0094,0,0,0,0,,
May,16,camp 3,Low,728 x 90,mno,29470,1.2676,76,4.1227,2,715.1002,,
May,16,camp 3,Medium,728 x 90,abc,3,0.0045,0,0,0,0,,
May,16,camp 3,Medium,728 x 90,def,11616,1.1685,55,2.9834,0,0,,
May,16,camp 3,Medium,728 x 90,ghi,1618,1.0514,21,1.1391,2,88.4566,,
May,16,camp 3,Medium,728 x 90,jkl,474,0.147,4,0.2169,0,0,,
May,16,camp 3,Medium,728 x 90,mno,67579,5.1405,231,12.5297,5,540.569,,
May,16,camp 3,Medium,800 x 250,mno,5,0.0006,0,0,0,0,,
May,17,camp 1,High,160 x 600,abc,1,0.0035,0,0,0,0,,
May,17,camp 1,High,160 x 600,def,19167,18.8696,113,21,35,1606.971,,
May,17,camp 1,High,160 x 600,ghi,17066,27.2527,104,19,142,6570.1414,,
May,17,camp 1,High,160 x 600,mno,192874,252.1314,1375,261,688,37690.2696,,
May,17,camp 1,Low,160 x 600,def,290,0.0638,1,0.1902,0,0,,
May,17,camp 1,Low,160 x 600,ghi,34,0.0183,1,0.1902,2,262.2054,,
May,17,camp 1,Low,160 x 600,mno,2736,0.5962,6,1.1416,0,0,,
May,17,camp 1,Medium,160 x 600,def,2115,1.1208,8,1.5222,1,129.7299,,
May,17,camp 1,Medium,160 x 600,ghi,661,0.6996,4,0.7611,0,0,,
May,17,camp 1,Medium,160 x 600,mno,21868,12.7719,186,35.3984,10,350.2188,,
May,17,camp 1,High,240 x 400,def,39867,33.9186,187,35,75,5432.5415,,
May,17,camp 1,High,240 x 400,ghi,326205,295.6992,5589,1063,2523,126027.492,,
May,17,camp 1,High,240 x 400,jkl,52511,27.8828,421,80,403,19741.4286,,
May,17,camp 1,High,240 x 400,mno,172332,217.2611,898,170,443,21873.1748,,
May,17,camp 1,Low,240 x 400,def,579,0.1131,1,0.1902,0,0,,
May,17,camp 1,Low,240 x 400,ghi,1044,0.7566,17,3.2347,0,0,,
May,17,camp 1,Low,240 x 400,jkl,327,0.1736,0,0,0,0,,
May,17,camp 1,Low,240 x 400,mno,1852,0.4554,0,0,0,0,,
May,17,camp 1,Medium,240 x 400,def,3721,1.8926,35,6.6608,6,194.2523,,
May,17,camp 1,Medium,240 x 400,ghi,17056,14.1861,574,109.2232,72,4477.2006,,
May,17,camp 1,Medium,240 x 400,jkl,3594,1.9027,38,7.2306,11,378.6294,,
May,17,camp 1,Medium,240 x 400,mno,15758,9.991,102,19.409,6,673.7717,,
May,17,camp 1,High,300 x 250,abc,145,0.09,0,0,0,0,,
May,17,camp 1,High,300 x 250,def,42407,36.3068,183,34,120,6163.1927,,
May,17,camp 1,High,300 x 250,ghi,58269,41.501,740,140,285,15683.6636,,
May,17,camp 1,High,300 x 250,jkl,9621,5.8763,32,6,14,843.9856,,
May,17,camp 1,High,300 x 250,mno,356985,501.9376,1994,379,1250,63252.8433,,
May,17,camp 1,Low,300 x 250,abc,3,0.0016,0,0,0,0,,
May,17,camp 1,Low,300 x 250,def,384,0.1008,3,0.5708,0,0,,
May,17,camp 1,Low,300 x 250,ghi,119,0.0703,4,0.7611,0,0,,
May,17,camp 1,Low,300 x 250,jkl,36,0.0244,1,0.1902,0,0,,
May,17,camp 1,Low,300 x 250,mno,4238,1.1977,8,1.5222,1,9.1877,,
May,17,camp 1,Medium,300 x 250,abc,9,0.0048,1,0.1902,0,0,,
May,17,camp 1,Medium,300 x 250,def,4175,2.7302,16,3.0444,6,250.843,,
May,17,camp 1,Medium,300 x 250,ghi,2043,1.3391,50,9.5139,2,46.5913,,
May,17,camp 1,Medium,300 x 250,jkl,679,0.4426,9,1.7125,0,0,,
May,17,camp 1,Medium,300 x 250,mno,35942,25.3269,279,53.0901,50,3151.8111,,
May,17,camp 1,High,468 x 60,def,1496,0.5193,4,0,2,19.4357,,
May,17,camp 1,High,468 x 60,ghi,1086,0.4428,3,0,1,19.558,,
May,17,camp 1,High,468 x 60,jkl,7,0.0047,0,0,0,0,,
May,17,camp 1,High,468 x 60,mno,5133,2.5041,11,2,14,1097.3067,,
May,17,camp 1,Low,468 x 60,def,21,0.0033,0,0,0,0,,
May,17,camp 1,Low,468 x 60,mno,43,0.0017,0,0,0,0,,
May,17,camp 1,Medium,468 x 60,def,155,0.0263,0,0,0,0,,
May,17,camp 1,Medium,468 x 60,ghi,50,0.0203,0,0,0,0,,
May,17,camp 1,Medium,468 x 60,mno,641,0.1199,1,0.1902,0,0,,
May,17,camp 1,High,580 x 400,mno,49665,130.5892,646,123,634,28730.4676,,
May,17,camp 1,Low,580 x 400,mno,545,0.2694,2,0.3805,0,0,,
May,17,camp 1,Medium,580 x 400,mno,4510,6.9974,90,17.1251,25,2177.4386,,
May,17,camp 1,High,670 x 90,def,5573,7.5831,47,9,15,636.0595,,
May,17,camp 1,High,670 x 90,ghi,19867,18.2234,131,25,71,4011.2327,,
May,17,camp 1,High,670 x 90,jkl,329,0.2496,3,0,4,68.9335,,
